class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Nothing,0.374413997,0.240995422,-0.087891698,1,0.383923352,0.250246614,-0.094891399,1,0.384860873,0.255077869,-0.094833069,1,0.385796458,0.260054171,-0.094875269,1,0.381567031,0.240182981,-0.073348522,1,0.380972743,0.237719834,-0.073283546,1,0.380253732,0.235255167,-0.073299415,1,0.384322822,0.27589938,-0.08537028,1,0.37795499,0.249268338,0.013367039,1,0.369005799,0.257993996,-0.084704794,0.999999881,0.366501421,0.245121419,-0.05528124,0.999998927,0.353978336,0.308892548,-0.110910907,0.999996185,0.344698578,0.260529339,0.083871938,0.999945045,0.411769181,0.268823624,-0.127792269,0.975474656,0.372064322,0.220855832,0.142074421,0.294789016,0.414376915,0.22048749,-0.073188506,0.473217547,0.398441374,0.204935655,0.125713974,0.188337117,0.414815426,0.209135056,-0.086192593,0.246959865,0.404016078,0.20349516,0.124671452,0.203555956,0.41085729,0.207486063,-0.080491334,0.251971841,0.404375046,0.204930261,0.115907982,0.216811076,0.410060853,0.21518445,-0.072050087,0.276748061,0.401159793,0.212013647,0.119624324,0.237151444,0.228547752,0.306273133,-0.07023266,0.999616742,0.232901007,0.274748385,0.070422187,0.999567568,0.129063845,0.271827489,-0.065674387,0.905103147,0.133635804,0.268613845,0.066114545,0.443790138,0.038497914,0.26983884,-0.027832229,0.943883598,0.047891978,0.268360347,0.103991427,0.539337516,0.026271528,0.28472656,-0.026443744,0.869976401,0.03588609,0.278133869,0.104326732,0.541181147,0.011655863,0.228544354,-0.094321206,0.861462712,0.022373805,0.227692738,0.049383461,0.610039294
Nothing,0.81796366,0.384248286,0.01868928,1,0.813367724,0.378223866,0.014213336,1,0.813705802,0.37642616,0.014171909,0.999998212,0.813998461,0.374575138,0.014056352,1,0.811828077,0.381334752,0.023612687,1,0.810913205,0.382176518,0.02359301,0.999998093,0.81009841,0.383078009,0.02356711,1,0.813923001,0.369345725,0.017511623,0.999998927,0.808764875,0.381917417,0.061423142,0.99999392,0.823086321,0.383319527,0.021208405,0.999978781,0.820925295,0.387212068,0.033279371,0.999923706,0.843855262,0.352380306,-0.026699169,0.99998498,0.829316258,0.418184042,0.098937646,0.999937296,0.888707221,0.351656199,-0.098617911,0.533552468,0.867942452,0.431100428,0.138721541,0.016445113,0.901409268,0.321069539,-0.166742057,0.403084666,0.887681425,0.412507445,0.134246305,0.018350113,0.904279053,0.307453424,-0.188572496,0.47982952,0.895774901,0.409379184,0.124474019,0.024708999,0.901191711,0.310160786,-0.195231989,0.508526683,0.892105162,0.407525063,0.116690256,0.024290157,0.901290119,0.318638444,-0.172349319,0.504622459,0.889517248,0.406912476,0.129854813,0.024656467,0.939947248,0.444708586,-0.057048675,0.999935508,0.92584008,0.475577414,0.057019152,0.999967217,0.894032061,0.596826017,-0.09434697,0.987736046,0.885658145,0.603836298,-0.004596252,0.662386477,0.921815634,0.732091546,-0.125267446,0.92579478,0.902430773,0.757117271,-0.056922663,0.755138457,0.935738266,0.743641257,-0.124351382,0.834717095,0.916156054,0.773369372,-0.062696815,0.751794934,0.911613703,0.798291087,-0.141762599,0.877692819,0.88796103,0.838582516,-0.086682945,0.683019578
Nothing,0.848985732,0.359505445,-0.001824322,1,0.847897232,0.351230323,-0.008011159,1,0.849157989,0.350794017,-0.008069069,0.999999642,0.850342095,0.350335121,-0.008116836,1,0.844648957,0.351453245,-0.00151081,1,0.84331876,0.351508915,-0.001669586,1,0.842054069,0.351629883,-0.001781944,1,0.851573586,0.353020966,-0.014601855,0.999999523,0.840726912,0.354928374,0.0150276,0.999999523,0.853565753,0.368128747,-0.003449588,0.999998212,0.848943651,0.368096113,0.004822255,0.999997497,0.872909725,0.378282815,-0.066444479,0.999969959,0.85775876,0.403692752,0.06851346,0.999921918,0.91786468,0.43040362,-0.080740094,0.961784899,0.904707909,0.4475815,0.070568949,0.251976997,0.904950678,0.490294397,-0.062801756,0.74051857,0.902305841,0.483924359,0.033719078,0.190382123,0.902914047,0.511908174,-0.078688219,0.687722981,0.902030349,0.491522431,0.031100517,0.164745837,0.894516945,0.504962206,-0.07216192,0.697525501,0.895024538,0.498557597,0.016832167,0.176982462,0.896215439,0.498650849,-0.06005263,0.685495496,0.896518946,0.493826926,0.026982009,0.187067315,0.943958282,0.465393275,-0.054113768,0.999852657,0.928809881,0.478399932,0.054206241,0.999826014,0.909872591,0.606320739,-0.089172252,0.999840736,0.895569861,0.596132219,-0.010258183,0.96370846,0.926049888,0.767160594,-0.127409071,0.99828279,0.903703153,0.763456762,-0.077454828,0.983484089,0.938611746,0.786553025,-0.12808083,0.982132554,0.917527139,0.787822545,-0.083642401,0.96096915,0.903111339,0.831549346,-0.163583249,0.995659232,0.876317024,0.833702624,-0.116164103,0.981086552
Nothing,0.853285789,0.335321248,-0.126407936,1,0.858406901,0.324437708,-0.139003113,1,0.860479355,0.326758593,-0.138955116,1,0.862450302,0.329126835,-0.13889803,1,0.854771435,0.318615049,-0.125672862,1,0.853910863,0.316961408,-0.125814721,1,0.853141248,0.315366894,-0.125906497,1,0.868811011,0.345290065,-0.156505123,1,0.856917143,0.321669608,-0.096812434,1,0.858168304,0.362080336,-0.131425932,1,0.85264647,0.34974134,-0.11438176,0.999999881,0.888059616,0.401062161,-0.165648282,0.999900579,0.867715597,0.395970047,-0.020792749,0.999958158,0.912442982,0.489857823,-0.10785614,0.991523266,0.900673628,0.453953594,0.019156458,0.366259038,0.883705795,0.515771866,-0.031401686,0.885446608,0.889288008,0.491794437,0.023785826,0.295586556,0.876655221,0.527516127,-0.040660422,0.85756588,0.885245502,0.4981004,0.034278691,0.245887801,0.871502757,0.515962064,-0.037163153,0.855231822,0.880090356,0.503564477,0.024018873,0.252427191,0.875345826,0.510933578,-0.02872931,0.861078978,0.88293618,0.502314568,0.020928895,0.274005353,0.94623971,0.484846622,-0.054525621,0.999658465,0.927257836,0.476350009,0.054759856,0.999805987,0.918560922,0.622246861,-0.097115025,0.999966145,0.88634938,0.610000193,-0.007825722,0.994329035,0.94265157,0.75822717,-0.096571974,0.999700785,0.891478121,0.773756325,-0.040683448,0.998702765,0.952218294,0.773525238,-0.094658263,0.99552995,0.903060853,0.79908222,-0.043043181,0.995331943,0.925511122,0.817508876,-0.14072594,0.998932302,0.86120528,0.832879603,-0.077895179,0.997836411
Nothing,0.830129683,0.32038331,-0.085582428,1,0.83491677,0.309729844,-0.098143481,1,0.836207271,0.310341299,-0.098172531,1,0.837475359,0.310905784,-0.098176189,1,0.833924592,0.308105737,-0.078308709,1,0.834273279,0.308102906,-0.078434177,1,0.834672689,0.308094174,-0.078371741,1,0.844849765,0.320809782,-0.129155129,1,0.841469586,0.316137522,-0.038845547,1,0.834313571,0.338786811,-0.096497677,1,0.832351923,0.335121393,-0.070463993,1,0.864264131,0.384091347,-0.180423319,0.999994278,0.858042002,0.39236173,0.041328762,0.99988842,0.897681355,0.463036954,-0.18917577,0.998898149,0.890540242,0.447001308,0.079091616,0.230239332,0.912279248,0.531563044,-0.174938157,0.995066762,0.895012498,0.496950895,0.067863345,0.186196625,0.917602897,0.54115504,-0.205544904,0.988444567,0.896814346,0.50484103,0.08099325,0.172009751,0.916032791,0.543181837,-0.189043626,0.987422109,0.893104196,0.508379936,0.056211647,0.180148259,0.914408863,0.539717019,-0.168231219,0.985892832,0.892809272,0.506551683,0.05772746,0.201653451,0.928577423,0.490947634,-0.068079159,0.999927163,0.918178201,0.483760566,0.068479769,0.999921799,0.885093391,0.626498938,-0.081951879,0.999968886,0.880921781,0.602394581,0.071717739,0.955916703,0.883299232,0.781094968,-0.05049945,0.99985528,0.880578995,0.744578719,0.105863936,0.972643852,0.8925668,0.806473196,-0.048083439,0.997862399,0.889676392,0.768091679,0.108129121,0.956761479,0.853012502,0.824183166,-0.097340263,0.999735296,0.852751613,0.790075839,0.076769836,0.986066282
Nothing,0.808212996,0.327949464,-0.201212227,1,0.814088702,0.316187322,-0.213380262,1,0.816123247,0.316717178,-0.213446215,1,0.818134904,0.317111939,-0.213522986,1,0.811351597,0.314826459,-0.193278655,1,0.811133206,0.314810932,-0.19323954,1,0.810966074,0.314853162,-0.193019673,1,0.827063799,0.322524488,-0.228147253,1,0.817411005,0.320618868,-0.135890275,1,0.813637018,0.342813939,-0.205303907,1,0.80980593,0.341021895,-0.178839296,1,0.862125933,0.385570228,-0.246285364,0.999996066,0.827019632,0.385970831,-0.046360444,0.999904633,0.90625149,0.461534768,-0.251551062,0.999420881,0.864215672,0.444229186,0.045953114,0.091558024,0.919955611,0.530636668,-0.262551993,0.998892248,0.878240287,0.495145053,0.085393287,0.142660484,0.926130235,0.54449451,-0.292300999,0.996813238,0.882241607,0.505144179,0.101610087,0.116300642,0.921037912,0.544386804,-0.290827632,0.996273041,0.879053891,0.508977234,0.081310228,0.128150851,0.917592704,0.539945185,-0.261979908,0.99521023,0.87856251,0.507263362,0.07765197,0.139508337,0.916171849,0.505887389,-0.063301407,0.999987364,0.892297864,0.495589018,0.063751176,0.999964714,0.88892436,0.628519893,-0.103837997,0.999992847,0.855165064,0.592396855,0.126007587,0.957922935,0.889084101,0.77305603,-0.091842264,0.999962449,0.860924542,0.682874322,0.209147215,0.967113853,0.895550847,0.797706127,-0.092036396,0.99785018,0.872437894,0.704985857,0.216530353,0.940835714,0.859013498,0.81946063,-0.154988453,0.999831438,0.837264061,0.717503667,0.194061771,0.979448855
Nothing,0.804380953,0.342919201,-0.223944426,1,0.80854255,0.323571771,-0.23666437,1,0.810254514,0.330578774,-0.236580998,1,0.811901033,0.334937185,-0.23651354,1,0.80610019,0.328150094,-0.217158511,1,0.805940092,0.329967648,-0.217101708,1,0.805792034,0.330713034,-0.21704942,1,0.819771111,0.34102428,-0.245103359,1,0.811534584,0.332093298,-0.158338919,1,0.810156703,0.36331296,-0.224456266,1,0.807280123,0.356289297,-0.199420407,1,0.851621032,0.396052122,-0.250831842,0.999998212,0.818093479,0.384603381,-0.052186627,0.999963522,0.884453475,0.457762659,-0.273322254,0.999603689,0.829875052,0.438654304,0.087802298,0.136476651,0.915540159,0.515180528,-0.296600997,0.99977845,0.840377748,0.475748748,0.198634416,0.298226148,0.926539719,0.524698198,-0.323191464,0.99908936,0.812890589,0.481786042,0.226204887,0.215216279,0.924815774,0.527421892,-0.33633855,0.999009848,0.809846461,0.486505985,0.202863023,0.249032259,0.920141935,0.527085423,-0.301725507,0.99857378,0.815679729,0.489142299,0.192486122,0.317557216,0.90316844,0.50551486,-0.059689317,0.999995112,0.877623975,0.494944602,0.05985035,0.999989748,0.879066885,0.60556066,-0.164626807,0.999997258,0.830150306,0.538793564,0.03106451,0.997073531,0.880290926,0.764450848,-0.159153894,0.999993563,0.841877997,0.663667798,0.083989412,0.998482168,0.884956002,0.794037998,-0.163164437,0.999405026,0.853371441,0.693469584,0.08703281,0.996806026,0.851079941,0.807606578,-0.238882586,0.999947786,0.810296297,0.697024524,0.053213332,0.998872936
Nothing,0.793982744,0.359632373,-0.36192444,1,0.799773633,0.345965564,-0.364624202,1,0.802155733,0.350513577,-0.364527136,1,0.804442465,0.353872776,-0.364519656,1,0.794365227,0.339532197,-0.350906998,1,0.792926967,0.336676717,-0.35078907,1,0.791502655,0.333079278,-0.350616544,1,0.810860336,0.355748832,-0.332279682,1,0.793721259,0.332724571,-0.273124605,1,0.799469531,0.376950771,-0.348177791,0.999999762,0.79350692,0.367787272,-0.331604123,0.999999404,0.842646182,0.40958339,-0.318758786,0.999955297,0.793049574,0.381596237,-0.158549085,0.999984741,0.868310809,0.526981354,-0.36136806,0.998714924,0.800354779,0.430007637,-0.025727766,0.343632996,0.896393418,0.641985595,-0.37044847,0.996327579,0.824511349,0.471432865,0.113818489,0.394020975,0.908777356,0.665706694,-0.392909318,0.973065078,0.797515988,0.48017475,0.150243506,0.24087891,0.900359511,0.674474001,-0.407254606,0.977582276,0.803205252,0.481297135,0.157790214,0.273072183,0.896243453,0.668194354,-0.374508768,0.965738654,0.808357894,0.483297229,0.114637956,0.29843536,0.886110425,0.508664191,-0.051833488,0.999980807,0.855924904,0.49262926,0.051880788,0.999947548,0.85454154,0.59608525,-0.159966469,0.999693274,0.808598936,0.55413878,-0.038620021,0.996589184,0.861241698,0.744392812,-0.099559076,0.999004781,0.824273288,0.688405573,0.036222018,0.996375382,0.867254913,0.766950905,-0.095132001,0.97951138,0.837542772,0.712812126,0.039743159,0.982974708,0.839744329,0.793190718,-0.177373499,0.996554613,0.785316288,0.70830667,-0.018426342,0.995549917
Nothing,0.789018512,0.364461988,-0.365559489,1,0.794546306,0.349096596,-0.369198471,1,0.79719311,0.353270054,-0.369195908,1,0.79976958,0.356042385,-0.369235903,1,0.78853488,0.34073323,-0.351249695,1,0.786832452,0.340650141,-0.351144403,1,0.785151482,0.339476019,-0.350964606,1,0.80687052,0.35589245,-0.341442376,1,0.787884831,0.341891408,-0.262373298,1,0.795906663,0.379721761,-0.353729516,1,0.78890866,0.371035755,-0.33103779,1,0.840199709,0.403417557,-0.345450759,0.999984145,0.792987585,0.383153856,-0.143173277,0.999970675,0.867030144,0.506774366,-0.390205532,0.999625802,0.81199187,0.438568503,-0.020913975,0.194994777,0.889463723,0.620050848,-0.403056502,0.99722147,0.812624037,0.477059543,0.074278913,0.195626467,0.901984632,0.64451474,-0.432607681,0.97879374,0.810766935,0.485320032,0.091068611,0.129544333,0.891769469,0.658005238,-0.438320994,0.983083725,0.810396969,0.486345351,0.073952749,0.145517573,0.887654603,0.650610805,-0.404350698,0.973971963,0.812274039,0.486883819,0.069873221,0.17068398,0.887788117,0.507397473,-0.055191517,0.999979138,0.856570601,0.497692376,0.055253871,0.999858856,0.8616153,0.602579474,-0.201171905,0.999902725,0.809276223,0.567180932,-0.004955746,0.993568659,0.872928321,0.756408393,-0.142858341,0.999025822,0.813376784,0.696648717,0.109538451,0.987152636,0.881265342,0.777498007,-0.1377839,0.978208005,0.823814988,0.718245506,0.117728479,0.963441372,0.854129016,0.813035667,-0.232191592,0.997064531,0.783780158,0.746352673,0.065579638,0.988856733
Nothing,0.781307757,0.359862208,-0.191365391,1,0.784466386,0.344992757,-0.202249914,1,0.78681004,0.345481217,-0.20222947,1,0.789120793,0.345758438,-0.202241227,1,0.779892743,0.342538416,-0.186048657,1,0.778516352,0.341895819,-0.186025605,1,0.777172029,0.341151148,-0.186044082,1,0.798041582,0.345774621,-0.206606418,0.999999881,0.782262027,0.339619845,-0.139359653,0.999999881,0.789675176,0.370588005,-0.189956248,0.999998569,0.783318698,0.368060082,-0.170179859,0.999997497,0.837561071,0.396552384,-0.214433268,0.999658346,0.788193643,0.383433491,-0.059006784,0.999975681,0.863941371,0.496119082,-0.203068554,0.790549695,0.796366036,0.44240433,0.039049465,0.095149487,0.879226387,0.570455372,-0.203107014,0.627298534,0.789107084,0.473987609,0.04542128,0.071550958,0.876475692,0.592399418,-0.227287188,0.554925919,0.787721336,0.483125657,0.087474734,0.070476867,0.869838357,0.591070056,-0.231837243,0.55784297,0.786542654,0.480489731,0.024634512,0.073651716,0.870716512,0.582789063,-0.204388157,0.487948745,0.788089454,0.478541106,0.041935552,0.075616695,0.870828032,0.50298506,-0.053315759,0.999949932,0.838899851,0.497225285,0.053405594,0.999958277,0.855051041,0.615644515,-0.137837544,0.929973066,0.795581102,0.579035401,-0.049809184,0.85790205,0.870724559,0.762010574,-0.113512263,0.943203628,0.800485313,0.72554183,0.007397258,0.95254302,0.876770437,0.778262615,-0.110880882,0.721741676,0.810911596,0.750524282,0.004140472,0.905714393,0.85743016,0.830327511,-0.178463697,0.879070282,0.772431493,0.781441927,-0.010944421,0.944184721
Nothing,0.773435473,0.347089112,-0.031266596,1,0.774793327,0.334019154,-0.045897555,1,0.776088834,0.334110379,-0.045965359,0.999999881,0.777409613,0.334249169,-0.046032239,1,0.773484826,0.332781762,-0.022969091,1,0.773470819,0.332387924,-0.022906007,0.999999881,0.77347064,0.331992924,-0.022875139,1,0.785434604,0.344990373,-0.082538806,0.999999523,0.78068006,0.336815834,0.020549901,0.999998927,0.780535758,0.359097004,-0.042443726,0.999998212,0.778103769,0.357640475,-0.012698826,0.999995947,0.812603414,0.380442619,-0.13622646,0.999974251,0.800935447,0.38004005,0.083550557,0.999936938,0.828070402,0.488984227,-0.135565698,0.977628767,0.811178625,0.455402941,0.12385381,0.177076966,0.815950274,0.544539332,-0.091163144,0.729647636,0.788891017,0.49719435,0.074152939,0.059777867,0.813907981,0.56488049,-0.105822779,0.542007923,0.783934712,0.517966509,0.083490804,0.048546128,0.810944796,0.548767686,-0.105929099,0.513423324,0.779342771,0.50586307,0.046406079,0.049950927,0.812338412,0.541364849,-0.089897014,0.487759233,0.780506432,0.496353835,0.065796241,0.062674932,0.853581846,0.51249218,-0.053744059,0.999954939,0.839047551,0.508786857,0.054074895,0.999963284,0.837920725,0.649412453,-0.116516553,0.999325991,0.796315551,0.612109959,0.012959663,0.978194654,0.867609441,0.777362287,-0.108849816,0.999157906,0.797498822,0.751273274,0.0322886,0.990640044,0.878269136,0.795990169,-0.110805653,0.975948036,0.806221128,0.780946672,0.031004336,0.989662945,0.845888972,0.831507921,-0.167079762,0.993281722,0.765846908,0.783222616,-0.003921945,0.987323701
Nothing,0.767311454,0.322614908,0.09839192,1,0.767397523,0.311930031,0.078447409,1,0.767464936,0.311906874,0.078459568,0.999999285,0.767583013,0.311812967,0.078510828,1,0.769232035,0.310434788,0.097876705,1,0.770338297,0.309610128,0.097871289,0.999998808,0.77148211,0.308878869,0.097811125,1,0.773940086,0.315395772,0.010082378,0.999999285,0.778982699,0.311385632,0.098953061,0.999996901,0.771769106,0.332950592,0.075171098,0.999992132,0.77292031,0.331480503,0.100967474,0.999982476,0.792026162,0.366149694,-0.059010781,0.999959826,0.806882679,0.371194869,0.123958468,0.999877453,0.809121788,0.456629962,-0.045026489,0.99668318,0.818399191,0.430109531,0.146795973,0.688582897,0.79426837,0.462970287,0.012837498,0.878834784,0.792901993,0.485748112,0.096154638,0.179332092,0.79086411,0.469934732,0.004582403,0.781854451,0.785696685,0.505601585,0.085042424,0.141333103,0.791025996,0.455921292,0.008164774,0.767998576,0.781225264,0.482477367,0.06568145,0.148259625,0.794450521,0.452122509,0.016161371,0.738595784,0.783618569,0.471109599,0.086790346,0.174811855,0.832226634,0.494720191,-0.062271871,0.999918103,0.82962352,0.485274434,0.062528469,0.999890208,0.813560486,0.632750034,-0.095561102,0.999442518,0.794223547,0.618208528,0.018680586,0.984959543,0.836237729,0.749484301,-0.105324641,0.996944964,0.796049058,0.743776798,0.021780619,0.983669877,0.8511675,0.762349308,-0.108103417,0.984680355,0.80410707,0.764428794,0.019189907,0.98886919,0.812695801,0.794128358,-0.139779046,0.969561458,0.769587398,0.7777825,0.001520057,0.961889744
Nothing,0.760858417,0.316835195,0.044208944,1,0.761418402,0.303463638,0.025784073,1,0.761603773,0.302538067,0.025746785,0.999999881,0.761849463,0.301559091,0.025757503,1,0.762926161,0.303789973,0.047555689,1,0.763905406,0.303288549,0.047580533,0.999999881,0.764937639,0.302774042,0.047618452,1,0.768583536,0.302313,-0.035481505,1,0.772065222,0.30464831,0.064183712,0.999999642,0.76521045,0.325532883,0.023299163,0.999999046,0.765885651,0.327113092,0.052126143,0.999996424,0.786920488,0.358503878,-0.122025497,0.99997592,0.794634223,0.35640505,0.122405872,0.999944806,0.80351007,0.444119692,-0.155348927,0.992926776,0.806110144,0.434948623,0.143975928,0.31479466,0.79496628,0.513798296,-0.127992287,0.919388354,0.787602305,0.499858826,0.075415589,0.145265102,0.793439448,0.532971561,-0.147451356,0.819545686,0.782517195,0.51801163,0.070748158,0.122048892,0.792001724,0.523573935,-0.142964453,0.81293869,0.778509378,0.51262939,0.048942097,0.127279535,0.794041932,0.515395522,-0.124965921,0.77743876,0.779591978,0.505102456,0.063180424,0.15147689,0.815348983,0.513257325,-0.075826868,0.999961495,0.814075708,0.50861001,0.076243088,0.999965906,0.786870182,0.629484832,-0.099198602,0.998323977,0.777314961,0.638818622,0.036728062,0.937610626,0.813451529,0.73496753,-0.085414022,0.993832946,0.794915736,0.752126634,0.041860927,0.95578593,0.829250097,0.747989178,-0.08569923,0.973785937,0.807468712,0.769258738,0.05008902,0.970525503,0.791924179,0.777236342,-0.115830667,0.982209682,0.76761061,0.792150617,0.023964686,0.960271239
